mode,K,N,sample,k_eff_target,k_eff_actual,c,window_floored,query_ref,needle_lo,needle_hi,arm,outcome,first_code,needle_in_topk,keff_onset,prompt_hash,oom
neardup,16,32000,39,1300,1300,0.040608,0,6320,8390,8404,sparse,WRONG_NEEDLE,2644726,0.605,,8e0ad3760593,False
neardup,16,32000,39,2000,2000,0.062465,0,6320,8390,8404,sparse,WRONG_NEEDLE,2644726,0.668,,8e0ad3760593,False
neardup,16,32000,39,2600,2600,0.081200,0,6320,8390,8404,sparse,WRONG_NEEDLE,2644726,0.732,,8e0ad3760593,False
neardup,16,32000,39,3500,3500,0.109302,0,6320,8390,8404,sparse,WRONG_NEEDLE,2644726,0.811,,8e0ad3760593,False
neardup,16,32000,39,5200,5200,0.162384,0,6320,8390,8404,sparse,WRONG_NEEDLE,2644726,0.875,,8e0ad3760593,False
neardup,16,32000,40,dense,-,-,-,1045,10776,10790,dense,CORRECT,5734716,,,f371e6966000,False
neardup,16,32000,40,1300,1300,0.040608,0,1045,10776,10790,sparse,CORRECT,5734716,0.615,,f371e6966000,False
neardup,16,32000,40,2000,2000,0.062465,0,1045,10776,10790,sparse,CORRECT,5734716,0.660,,f371e6966000,False
neardup,16,32000,40,2600,2600,0.081200,0,1045,10776,10790,sparse,CORRECT,5734716,0.719,,f371e6966000,False
neardup,16,32000,40,3500,3500,0.109302,0,1045,10776,10790,sparse,CORRECT,5734716,0.760,,f371e6966000,False
neardup,16,32000,40,5200,5200,0.162384,0,1045,10776,10790,sparse,CORRECT,5734716,0.820,,f371e6966000,False
neardup,16,32000,41,dense,-,-,-,3735,24215,24229,dense,CORRECT,4439937,,,d6b61f8f298a,False
neardup,16,32000,41,1300,1300,0.040608,0,3735,24215,24229,sparse,CORRECT,4439937,0.875,,d6b61f8f298a,False
neardup,16,32000,41,2000,2000,0.062465,0,3735,24215,24229,sparse,CORRECT,4439937,0.928,,d6b61f8f298a,False
neardup,16,32000,41,2600,2600,0.081200,0,3735,24215,24229,sparse,CORRECT,4439937,0.955,,d6b61f8f298a,False
neardup,16,32000,41,3500,3500,0.109302,0,3735,24215,24229,sparse,CORRECT,4439937,0.975,,d6b61f8f298a,False
neardup,16,32000,41,5200,5200,0.162384,0,3735,24215,24229,sparse,CORRECT,4439937,0.986,,d6b61f8f298a,False
neardup,16,32000,42,dense,-,-,-,7305,18149,18163,dense,CORRECT,7498393,,,fe62b3ffbd34,False
neardup,16,32000,42,1300,1300,0.040608,0,7305,18149,18163,sparse,CORRECT,7498393,0.904,,fe62b3ffbd34,False
neardup,16,32000,42,2000,2000,0.062465,0,7305,18149,18163,sparse,CORRECT,7498393,0.943,,fe62b3ffbd34,False
neardup,16,32000,42,2600,2600,0.081200,0,7305,18149,18163,sparse,CORRECT,7498393,0.971,,fe62b3ffbd34,False
neardup,16,32000,42,3500,3500,0.109302,0,7305,18149,18163,sparse,CORRECT,7498393,0.986,,fe62b3ffbd34,False
neardup,16,32000,42,5200,5200,0.162384,0,7305,18149,18163,sparse,CORRECT,7498393,0.996,,fe62b3ffbd34,False
neardup,16,32000,43,dense,-,-,-,6478,12230,12244,dense,WRONG_NEEDLE,5487406,,,6302303be562,False
neardup,16,32000,43,1300,1300,0.040608,0,6478,12230,12244,sparse,WRONG_NEEDLE,5487406,0.613,,6302303be562,False
neardup,16,32000,43,2000,2000,0.062465,0,6478,12230,12244,sparse,WRONG_NEEDLE,5487406,0.643,,6302303be562,False
neardup,16,32000,43,2600,2600,0.081200,0,6478,12230,12244,sparse,WRONG_NEEDLE,5487406,0.664,,6302303be562,False
neardup,16,32000,43,3500,3500,0.109302,0,6478,12230,12244,sparse,WRONG_NEEDLE,5487406,0.701,,6302303be562,False
neardup,16,32000,43,5200,5200,0.162384,0,6478,12230,12244,sparse,WRONG_NEEDLE,5487406,0.742,,6302303be562,False
neardup,16,32000,44,dense,-,-,-,7119,12164,12178,dense,CORRECT,6780109,,,82ff03718031,False
neardup,16,32000,44,1300,1300,0.040608,0,7119,12164,12178,sparse,CORRECT,6780109,0.721,,82ff03718031,False
neardup,16,32000,44,2000,2000,0.062465,0,7119,12164,12178,sparse,CORRECT,6780109,0.791,,82ff03718031,False
neardup,16,32000,44,2600,2600,0.081200,0,7119,12164,12178,sparse,CORRECT,6780109,0.820,,82ff03718031,False
neardup,16,32000,44,3500,3500,0.109302,0,7119,12164,12178,sparse,CORRECT,6780109,0.873,,82ff03718031,False
neardup,16,32000,44,5200,5200,0.162384,0,7119,12164,12178,sparse,CORRECT,6780109,0.924,,82ff03718031,False
neardup,16,32000,45,dense,-,-,-,7110,26213,26227,dense,CORRECT,9776796,,,4a244ad51e5e,False
neardup,16,32000,45,1300,1300,0.040608,0,7110,26213,26227,sparse,CORRECT,9776796,0.918,,4a244ad51e5e,False
neardup,16,32000,45,2000,2000,0.062465,0,7110,26213,26227,sparse,CORRECT,9776796,0.949,,4a244ad51e5e,False
neardup,16,32000,45,2600,2600,0.081200,0,7110,26213,26227,sparse,CORRECT,9776796,0.965,,4a244ad51e5e,False
neardup,16,32000,45,3500,3500,0.109302,0,7110,26213,26227,sparse,CORRECT,9776796,0.980,,4a244ad51e5e,False
neardup,16,32000,45,5200,5200,0.162384,0,7110,26213,26227,sparse,CORRECT,9776796,0.996,,4a244ad51e5e,False
neardup,16,32000,46,dense,-,-,-,4822,5975,5989,dense,CORRECT,4323334,,,e4d0c4db0dba,False
neardup,16,32000,46,1300,1300,0.040608,0,4822,5975,5989,sparse,CORRECT,4323334,0.648,,e4d0c4db0dba,False
neardup,16,32000,46,2000,2000,0.062465,0,4822,5975,5989,sparse,CORRECT,4323334,0.695,,e4d0c4db0dba,False
neardup,16,32000,46,2600,2600,0.081200,0,4822,5975,5989,sparse,CORRECT,4323334,0.744,,e4d0c4db0dba,False
neardup,16,32000,46,3500,3500,0.109302,0,4822,5975,5989,sparse,CORRECT,4323334,0.785,,e4d0c4db0dba,False
neardup,16,32000,46,5200,5200,0.162384,0,4822,5975,5989,sparse,CORRECT,4323334,0.854,,e4d0c4db0dba,False
neardup,16,32000,47,dense,-,-,-,6797,29464,29478,dense,CORRECT,9486217,,,66e8a0b7949c,False
neardup,16,32000,47,1300,1300,0.040608,0,6797,29464,29478,sparse,WRONG_NEEDLE,9090108,0.936,,66e8a0b7949c,False
neardup,16,32000,47,2000,2000,0.062465,0,6797,29464,29478,sparse,WRONG_NEEDLE,9090108,0.965,,66e8a0b7949c,False
neardup,16,32000,47,2600,2600,0.081200,0,6797,29464,29478,sparse,WRONG_NEEDLE,9090108,0.979,,66e8a0b7949c,False
neardup,16,32000,47,3500,3500,0.109302,0,6797,29464,29478,sparse,WRONG_NEEDLE,9090108,0.988,,66e8a0b7949c,False
neardup,16,32000,47,5200,5200,0.162384,0,6797,29464,29478,sparse,WRONG_NEEDLE,9090108,1.000,,66e8a0b7949c,False
neardup,16,32000,48,dense,-,-,-,3357,20164,20178,dense,WRONG_NEEDLE,8545628,,,49366100e2a9,False
neardup,16,32000,48,1300,1300,0.040608,0,3357,20164,20178,sparse,WRONG_NEEDLE,8545628,0.941,,49366100e2a9,False
neardup,16,32000,48,2000,2000,0.062465,0,3357,20164,20178,sparse,WRONG_NEEDLE,8545628,0.971,,49366100e2a9,False
neardup,16,32000,48,2600,2600,0.081200,0,3357,20164,20178,sparse,WRONG_NEEDLE,8545628,0.986,,49366100e2a9,False
neardup,16,32000,48,3500,3500,0.109302,0,3357,20164,20178,sparse,WRONG_NEEDLE,8545628,0.986,,49366100e2a9,False
neardup,16,32000,48,5200,5200,0.162384,0,3357,20164,20178,sparse,WRONG_NEEDLE,8545628,0.998,,49366100e2a9,False
neardup,16,32000,49,dense,-,-,-,6445,20773,20787,dense,WRONG_NEEDLE,1354681,,,7196ebde4e51,False
neardup,16,32000,49,1300,1300,0.040608,0,6445,20773,20787,sparse,WRONG_NEEDLE,1354681,0.639,,7196ebde4e51,False
neardup,16,32000,49,2000,2000,0.062465,0,6445,20773,20787,sparse,WRONG_NEEDLE,1354681,0.689,,7196ebde4e51,False
neardup,16,32000,49,2600,2600,0.081200,0,6445,20773,20787,sparse,WRONG_NEEDLE,1354681,0.723,,7196ebde4e51,False
neardup,16,32000,49,3500,3500,0.109302,0,6445,20773,20787,sparse,WRONG_NEEDLE,1354681,0.775,,7196ebde4e51,False
neardup,16,32000,49,5200,5200,0.162384,0,6445,20773,20787,sparse,WRONG_NEEDLE,1354681,0.832,,7196ebde4e51,False
neardup,16,32000,50,dense,-,-,-,9968,22506,22520,dense,CORRECT,7157430,,,ac2ff817be7e,False
neardup,16,32000,50,1300,1300,0.040608,0,9968,22506,22520,sparse,CORRECT,7157430,0.939,,ac2ff817be7e,False
neardup,16,32000,50,2000,2000,0.062465,0,9968,22506,22520,sparse,CORRECT,7157430,0.975,,ac2ff817be7e,False
neardup,16,32000,50,2600,2600,0.081200,0,9968,22506,22520,sparse,CORRECT,7157430,0.979,,ac2ff817be7e,False
neardup,16,32000,50,3500,3500,0.109302,0,9968,22506,22520,sparse,CORRECT,7157430,0.982,,ac2ff817be7e,False
neardup,16,32000,50,5200,5200,0.162384,0,9968,22506,22520,sparse,CORRECT,7157430,0.986,,ac2ff817be7e,False
neardup,16,32000,51,dense,-,-,-,4325,19202,19216,dense,CORRECT,7109367,,,05c30d7ee2a5,False
neardup,16,32000,51,1300,1300,0.040608,0,4325,19202,19216,sparse,CORRECT,7109367,0.592,,05c30d7ee2a5,False
neardup,16,32000,51,2000,2000,0.062465,0,4325,19202,19216,sparse,CORRECT,7109367,0.654,,05c30d7ee2a5,False
neardup,16,32000,51,2600,2600,0.081200,0,4325,19202,19216,sparse,CORRECT,7109367,0.699,,05c30d7ee2a5,False
neardup,16,32000,51,3500,3500,0.109302,0,4325,19202,19216,sparse,CORRECT,7109367,0.752,,05c30d7ee2a5,False
neardup,16,32000,51,5200,5200,0.162384,0,4325,19202,19216,sparse,CORRECT,7109367,0.812,,05c30d7ee2a5,False
neardup,16,32000,52,dense,-,-,-,5150,7137,7151,dense,WRONG_NEEDLE,9276658,,,e207d066ee2f,False
neardup,16,32000,52,1300,1300,0.040608,0,5150,7137,7151,sparse,WRONG_NEEDLE,9276658,0.637,,e207d066ee2f,False
neardup,16,32000,52,2000,2000,0.062465,0,5150,7137,7151,sparse,WRONG_NEEDLE,9276658,0.701,,e207d066ee2f,False
neardup,16,32000,52,2600,2600,0.081200,0,5150,7137,7151,sparse,WRONG_NEEDLE,9276658,0.736,,e207d066ee2f,False
neardup,16,32000,52,3500,3500,0.109302,0,5150,7137,7151,sparse,WRONG_NEEDLE,9276658,0.785,,e207d066ee2f,False
neardup,16,32000,52,5200,5200,0.162384,0,5150,7137,7151,sparse,WRONG_NEEDLE,9276658,0.852,,e207d066ee2f,False
neardup,16,32000,53,dense,-,-,-,8909,8386,8400,dense,CORRECT,8679507,,,66d1d35ada29,False
neardup,16,32000,53,1300,1300,0.040608,0,8909,8386,8400,sparse,CORRECT,8679507,0.598,,66d1d35ada29,False
neardup,16,32000,53,2000,2000,0.062465,0,8909,8386,8400,sparse,CORRECT,8679507,0.664,,66d1d35ada29,False
neardup,16,32000,53,2600,2600,0.081200,0,8909,8386,8400,sparse,CORRECT,8679507,0.717,,66d1d35ada29,False
neardup,16,32000,53,3500,3500,0.109302,0,8909,8386,8400,sparse,CORRECT,8679507,0.783,,66d1d35ada29,False
neardup,16,32000,53,5200,5200,0.162384,0,8909,8386,8400,sparse,CORRECT,8679507,0.867,,66d1d35ada29,False
neardup,16,32000,54,dense,-,-,-,1768,10532,10546,dense,CORRECT,6951863,,,81bd2f0edb1d,False
neardup,16,32000,54,1300,1300,0.040608,0,1768,10532,10546,sparse,CORRECT,6951863,0.439,,81bd2f0edb1d,False
neardup,16,32000,54,2000,2000,0.062465,0,1768,10532,10546,sparse,CORRECT,6951863,0.504,,81bd2f0edb1d,False
neardup,16,32000,54,2600,2600,0.081200,0,1768,10532,10546,sparse,CORRECT,6951863,0.541,,81bd2f0edb1d,False
neardup,16,32000,54,3500,3500,0.109302,0,1768,10532,10546,sparse,CORRECT,6951863,0.596,,81bd2f0edb1d,False
neardup,16,32000,54,5200,5200,0.162384,0,1768,10532,10546,sparse,CORRECT,6951863,0.680,,81bd2f0edb1d,False
neardup,16,32000,55,dense,-,-,-,5776,26841,26855,dense,CORRECT,2303242,,,3a20d149f191,False
neardup,16,32000,55,1300,1300,0.040608,0,5776,26841,26855,sparse,CORRECT,2303242,0.924,,3a20d149f191,False
neardup,16,32000,55,2000,2000,0.062465,0,5776,26841,26855,sparse,CORRECT,2303242,0.953,,3a20d149f191,False
neardup,16,32000,55,2600,2600,0.081200,0,5776,26841,26855,sparse,CORRECT,2303242,0.971,,3a20d149f191,False
neardup,16,32000,55,3500,3500,0.109302,0,5776,26841,26855,sparse,CORRECT,2303242,0.984,,3a20d149f191,False
neardup,16,32000,55,5200,5200,0.162384,0,5776,26841,26855,sparse,CORRECT,2303242,1.000,,3a20d149f191,False
neardup,16,32000,56,dense,-,-,-,3517,16939,16953,dense,WRONG_NEEDLE,7216130,,,6b432211dc74,False
neardup,16,32000,56,1300,1300,0.040608,0,3517,16939,16953,sparse,WRONG_NEEDLE,7216130,0.699,,6b432211dc74,False
neardup,16,32000,56,2000,2000,0.062465,0,3517,16939,16953,sparse,WRONG_NEEDLE,7216130,0.773,,6b432211dc74,False
neardup,16,32000,56,2600,2600,0.081200,0,3517,16939,16953,sparse,WRONG_NEEDLE,7216130,0.818,,6b432211dc74,False
neardup,16,32000,56,3500,3500,0.109302,0,3517,16939,16953,sparse,WRONG_NEEDLE,7216130,0.873,,6b432211dc74,False
neardup,16,32000,56,5200,5200,0.162384,0,3517,16939,16953,sparse,WRONG_NEEDLE,7216130,0.906,,6b432211dc74,False
neardup,16,32000,57,dense,-,-,-,8454,23939,23953,dense,CORRECT,8136194,,,78479dc6f77b,False
neardup,16,32000,57,1300,1300,0.040608,0,8454,23939,23953,sparse,CORRECT,8136194,0.756,,78479dc6f77b,False
neardup,16,32000,57,2000,2000,0.062465,0,8454,23939,23953,sparse,CORRECT,8136194,0.830,,78479dc6f77b,False
neardup,16,32000,57,2600,2600,0.081200,0,8454,23939,23953,sparse,CORRECT,8136194,0.861,,78479dc6f77b,False
neardup,16,32000,57,3500,3500,0.109302,0,8454,23939,23953,sparse,CORRECT,8136194,0.916,,78479dc6f77b,False
neardup,16,32000,57,5200,5200,0.162384,0,8454,23939,23953,sparse,CORRECT,8136194,0.947,,78479dc6f77b,False
neardup,16,32000,58,dense,-,-,-,7531,3551,3565,dense,WRONG_NEEDLE,7666159,,,6d25d0917abb,False
neardup,16,32000,58,1300,1300,0.040608,0,7531,3551,3565,sparse,WRONG_NEEDLE,7666159,0.850,,6d25d0917abb,False
neardup,16,32000,58,2000,2000,0.062465,0,7531,3551,3565,sparse,WRONG_NEEDLE,7666159,0.900,,6d25d0917abb,False
neardup,16,32000,58,2600,2600,0.081200,0,7531,3551,3565,sparse,WRONG_NEEDLE,7666159,0.924,,6d25d0917abb,False
neardup,16,32000,58,3500,3500,0.109302,0,7531,3551,3565,sparse,WRONG_NEEDLE,7666159,0.955,,6d25d0917abb,False
neardup,16,32000,58,5200,5200,0.162384,0,7531,3551,3565,sparse,WRONG_NEEDLE,7666159,0.990,,6d25d0917abb,False
neardup,16,32000,59,dense,-,-,-,9450,24885,24899,dense,CORRECT,6444577,,,fde16280b045,False
neardup,16,32000,59,1300,1300,0.040608,0,9450,24885,24899,sparse,CORRECT,6444577,0.639,,fde16280b045,False
neardup,16,32000,59,2000,2000,0.062465,0,9450,24885,24899,sparse,CORRECT,6444577,0.709,,fde16280b045,False
neardup,16,32000,59,2600,2600,0.081200,0,9450,24885,24899,sparse,CORRECT,6444577,0.754,,fde16280b045,False
neardup,16,32000,59,3500,3500,0.109302,0,9450,24885,24899,sparse,CORRECT,6444577,0.818,,fde16280b045,False
neardup,16,32000,59,5200,5200,0.162384,0,9450,24885,24899,sparse,CORRECT,6444577,0.877,,fde16280b045,False
neardup,16,32000,60,dense,-,-,-,2108,27565,27579,dense,CORRECT,5662242,,,772f840d82a3,False
neardup,16,32000,60,1300,1300,0.040608,0,2108,27565,27579,sparse,CORRECT,5662242,0.799,,772f840d82a3,False
neardup,16,32000,60,2000,2000,0.062465,0,2108,27565,27579,sparse,CORRECT,5662242,0.857,,772f840d82a3,False
neardup,16,32000,60,2600,2600,0.081200,0,2108,27565,27579,sparse,CORRECT,5662242,0.875,,772f840d82a3,False
neardup,16,32000,60,3500,3500,0.109302,0,2108,27565,27579,sparse,CORRECT,5662242,0.910,,772f840d82a3,False
neardup,16,32000,60,5200,5200,0.162384,0,2108,27565,27579,sparse,CORRECT,5662242,0.953,,772f840d82a3,False
neardup,16,32000,61,dense,-,-,-,4851,26117,26131,dense,CORRECT,6541485,,,0c2fcb4ce04a,False
neardup,16,32000,61,1300,1300,0.040608,0,4851,26117,26131,sparse,CORRECT,6541485,0.727,,0c2fcb4ce04a,False
neardup,16,32000,61,2000,2000,0.062465,0,4851,26117,26131,sparse,CORRECT,6541485,0.799,,0c2fcb4ce04a,False
neardup,16,32000,61,2600,2600,0.081200,0,4851,26117,26131,sparse,CORRECT,6541485,0.828,,0c2fcb4ce04a,False
neardup,16,32000,61,3500,3500,0.109302,0,4851,26117,26131,sparse,CORRECT,6541485,0.865,,0c2fcb4ce04a,False
neardup,16,32000,61,5200,5200,0.162384,0,4851,26117,26131,sparse,CORRECT,6541485,0.926,,0c2fcb4ce04a,False
neardup,16,32000,62,dense,-,-,-,5817,4536,4550,dense,CORRECT,7523326,,,37e1996b1904,False
neardup,16,32000,62,1300,1300,0.040608,0,5817,4536,4550,sparse,CORRECT,7523326,0.627,,37e1996b1904,False
neardup,16,32000,62,2000,2000,0.062465,0,5817,4536,4550,sparse,CORRECT,7523326,0.725,,37e1996b1904,False
neardup,16,32000,62,2600,2600,0.081200,0,5817,4536,4550,sparse,CORRECT,7523326,0.775,,37e1996b1904,False
neardup,16,32000,62,3500,3500,0.109302,0,5817,4536,4550,sparse,CORRECT,7523326,0.834,,37e1996b1904,False
neardup,16,32000,62,5200,5200,0.162384,0,5817,4536,4550,sparse,CORRECT,7523326,0.916,,37e1996b1904,False
neardup,16,32000,63,dense,-,-,-,7850,30725,30739,dense,CORRECT,9494584,,,dd4577a1c1c2,False
neardup,16,32000,63,1300,1300,0.040608,0,7850,30725,30739,sparse,CORRECT,9494584,0.822,,dd4577a1c1c2,False
neardup,16,32000,63,2000,2000,0.062465,0,7850,30725,30739,sparse,CORRECT,9494584,0.869,,dd4577a1c1c2,False
neardup,16,32000,63,2600,2600,0.081200,0,7850,30725,30739,sparse,CORRECT,9494584,0.902,,dd4577a1c1c2,False
neardup,16,32000,63,3500,3500,0.109302,0,7850,30725,30739,sparse,CORRECT,9494584,0.926,,dd4577a1c1c2,False
neardup,16,32000,63,5200,5200,0.162384,0,7850,30725,30739,sparse,CORRECT,9494584,0.959,,dd4577a1c1c2,False
neardup,16,32000,64,dense,-,-,-,2298,14028,14042,dense,WRONG_NEEDLE,7247709,,,89c1f4defead,False
neardup,16,32000,64,1300,1300,0.040608,0,2298,14028,14042,sparse,WRONG_NEEDLE,7247709,0.543,,89c1f4defead,False
neardup,16,32000,64,2000,2000,0.062465,0,2298,14028,14042,sparse,WRONG_NEEDLE,7247709,0.580,,89c1f4defead,False
neardup,16,32000,64,2600,2600,0.081200,0,2298,14028,14042,sparse,WRONG_NEEDLE,7247709,0.607,,89c1f4defead,False
neardup,16,32000,64,3500,3500,0.109302,0,2298,14028,14042,sparse,WRONG_NEEDLE,7247709,0.633,,89c1f4defead,False
neardup,16,32000,64,5200,5200,0.162384,0,2298,14028,14042,sparse,WRONG_NEEDLE,7247709,0.686,,89c1f4defead,False
neardup,16,32000,65,dense,-,-,-,4830,17135,17149,dense,CORRECT,3118766,,,7e72920290cc,False
neardup,16,32000,65,1300,1300,0.040608,0,4830,17135,17149,sparse,CORRECT,3118766,0.791,,7e72920290cc,False
neardup,16,32000,65,2000,2000,0.062465,0,4830,17135,17149,sparse,CORRECT,3118766,0.873,,7e72920290cc,False
neardup,16,32000,65,2600,2600,0.081200,0,4830,17135,17149,sparse,CORRECT,3118766,0.902,,7e72920290cc,False
neardup,16,32000,65,3500,3500,0.109302,0,4830,17135,17149,sparse,CORRECT,3118766,0.939,,7e72920290cc,False
neardup,16,32000,65,5200,5200,0.162384,0,4830,17135,17149,sparse,CORRECT,3118766,0.977,,7e72920290cc,False
neardup,16,32000,66,dense,-,-,-,6495,24924,24938,dense,CORRECT,1406845,,,128dc7d6d5fc,False
neardup,16,32000,66,1300,1300,0.040608,0,6495,24924,24938,sparse,CORRECT,1406845,0.566,,128dc7d6d5fc,False
neardup,16,32000,66,2000,2000,0.062465,0,6495,24924,24938,sparse,CORRECT,1406845,0.645,,128dc7d6d5fc,False
neardup,16,32000,66,2600,2600,0.081200,0,6495,24924,24938,sparse,CORRECT,1406845,0.686,,128dc7d6d5fc,False
neardup,16,32000,66,3500,3500,0.109302,0,6495,24924,24938,sparse,CORRECT,1406845,0.750,,128dc7d6d5fc,False
neardup,16,32000,66,5200,5200,0.162384,0,6495,24924,24938,sparse,CORRECT,1406845,0.818,,128dc7d6d5fc,False
neardup,16,32000,67,dense,-,-,-,7120,20434,20448,dense,CORRECT,3988653,,,4b93d3a2ce22,False
neardup,16,32000,67,1300,1300,0.040608,0,7120,20434,20448,sparse,CORRECT,3988653,0.605,,4b93d3a2ce22,False
neardup,16,32000,67,2000,2000,0.062465,0,7120,20434,20448,sparse,CORRECT,3988653,0.643,,4b93d3a2ce22,False
neardup,16,32000,67,2600,2600,0.081200,0,7120,20434,20448,sparse,CORRECT,3988653,0.670,,4b93d3a2ce22,False
neardup,16,32000,67,3500,3500,0.109302,0,7120,20434,20448,sparse,CORRECT,3988653,0.703,,4b93d3a2ce22,False
neardup,16,32000,67,5200,5200,0.162384,0,7120,20434,20448,sparse,CORRECT,3988653,0.773,,4b93d3a2ce22,False
neardup,16,32000,68,dense,-,-,-,7673,18091,18105,dense,CORRECT,3254961,,,0dec8206384d,False
neardup,16,32000,68,1300,1300,0.040608,0,7673,18091,18105,sparse,CORRECT,3254961,0.670,,0dec8206384d,False
neardup,16,32000,68,2000,2000,0.062465,0,7673,18091,18105,sparse,CORRECT,3254961,0.721,,0dec8206384d,False
neardup,16,32000,68,2600,2600,0.081200,0,7673,18091,18105,sparse,CORRECT,3254961,0.744,,0dec8206384d,False
neardup,16,32000,68,3500,3500,0.109302,0,7673,18091,18105,sparse,CORRECT,3254961,0.783,,0dec8206384d,False
neardup,16,32000,68,5200,5200,0.162384,0,7673,18091,18105,sparse,CORRECT,3254961,0.834,,0dec8206384d,False
neardup,16,32000,69,dense,-,-,-,4712,2479,2493,dense,WRONG_NEEDLE,7253922,,,648c2f5fec09,False
neardup,16,32000,69,1300,1300,0.040608,0,4712,2479,2493,sparse,WRONG_NEEDLE,7253922,0.686,,648c2f5fec09,False
neardup,16,32000,69,2000,2000,0.062465,0,4712,2479,2493,sparse,WRONG_NEEDLE,7253922,0.721,,648c2f5fec09,False
neardup,16,32000,69,2600,2600,0.081200,0,4712,2479,2493,sparse,WRONG_NEEDLE,7253922,0.754,,648c2f5fec09,False
neardup,16,32000,69,3500,3500,0.109302,0,4712,2479,2493,sparse,WRONG_NEEDLE,7253922,0.791,,648c2f5fec09,False
neardup,16,32000,69,5200,5200,0.162384,0,4712,2479,2493,sparse,WRONG_NEEDLE,7253922,0.844,,648c2f5fec09,False
neardup,16,32000,70,dense,-,-,-,2128,22644,22658,dense,CORRECT,3069764,,,15f7beff68a2,False
neardup,16,32000,70,1300,1300,0.040608,0,2128,22644,22658,sparse,CORRECT,3069764,0.809,,15f7beff68a2,False
neardup,16,32000,70,2000,2000,0.062465,0,2128,22644,22658,sparse,CORRECT,3069764,0.869,,15f7beff68a2,False
neardup,16,32000,70,2600,2600,0.081200,0,2128,22644,22658,sparse,CORRECT,3069764,0.906,,15f7beff68a2,False
neardup,16,32000,70,3500,3500,0.109302,0,2128,22644,22658,sparse,CORRECT,3069764,0.939,,15f7beff68a2,False
neardup,16,32000,70,5200,5200,0.162384,0,2128,22644,22658,sparse,CORRECT,3069764,0.975,,15f7beff68a2,False
neardup,16,32000,71,dense,-,-,-,5004,4193,4207,dense,CORRECT,5364594,,,421be0f5aa29,False
neardup,16,32000,71,1300,1300,0.040608,0,5004,4193,4207,sparse,CORRECT,5364594,0.594,,421be0f5aa29,False
neardup,16,32000,71,2000,2000,0.062465,0,5004,4193,4207,sparse,CORRECT,5364594,0.641,,421be0f5aa29,False
neardup,16,32000,71,2600,2600,0.081200,0,5004,4193,4207,sparse,CORRECT,5364594,0.662,,421be0f5aa29,False
neardup,16,32000,71,3500,3500,0.109302,0,5004,4193,4207,sparse,CORRECT,5364594,0.719,,421be0f5aa29,False
neardup,16,32000,71,5200,5200,0.162384,0,5004,4193,4207,sparse,CORRECT,5364594,0.811,,421be0f5aa29,False
neardup,16,32000,72,dense,-,-,-,9550,28677,28691,dense,CORRECT,2765120,,,cc0de489c83c,False
neardup,16,32000,72,1300,1300,0.040608,0,9550,28677,28691,sparse,CORRECT,2765120,0.953,,cc0de489c83c,False
neardup,16,32000,72,2000,2000,0.062465,0,9550,28677,28691,sparse,CORRECT,2765120,0.971,,cc0de489c83c,False
neardup,16,32000,72,2600,2600,0.081200,0,9550,28677,28691,sparse,CORRECT,2765120,0.975,,cc0de489c83c,False
neardup,16,32000,72,3500,3500,0.109302,0,9550,28677,28691,sparse,CORRECT,2765120,0.988,,cc0de489c83c,False
neardup,16,32000,72,5200,5200,0.162384,0,9550,28677,28691,sparse,CORRECT,2765120,0.996,,cc0de489c83c,False
