model,mode,K,N,sample,k_eff_target,k_eff_actual,c,window_floored,query_ref,needle_lo,needle_hi,arm,outcome,first_code,needle_in_topk,prompt_hash,oom
meta-llama/Llama-3.2-3B,semantic,16,49152,69,2600,2600,0.052875,0,black floor,43581,43595,sparse,CORRECT,8372280,0.932,9e8b7826539b,False
meta-llama/Llama-3.2-3B,semantic,16,49152,69,3500,3500,0.071174,0,black floor,43581,43595,sparse,CORRECT,8372280,0.960,9e8b7826539b,False
meta-llama/Llama-3.2-3B,semantic,16,49152,69,5200,5200,0.105740,0,black floor,43581,43595,sparse,CORRECT,8372280,0.982,9e8b7826539b,False
meta-llama/Llama-3.2-3B,semantic,16,49152,70,dense,-,-,-,grey panelling,36485,36500,dense,CORRECT,3090615,,34f93da76716,False
meta-llama/Llama-3.2-3B,semantic,16,49152,70,1300,1300,0.026442,0,grey panelling,36485,36500,sparse,CORRECT,3090615,0.725,34f93da76716,False
meta-llama/Llama-3.2-3B,semantic,16,49152,70,2000,2000,0.040674,0,grey panelling,36485,36500,sparse,CORRECT,3090615,0.772,34f93da76716,False
meta-llama/Llama-3.2-3B,semantic,16,49152,70,2600,2600,0.052873,0,grey panelling,36485,36500,sparse,CORRECT,3090615,0.802,34f93da76716,False
meta-llama/Llama-3.2-3B,semantic,16,49152,70,3500,3500,0.071172,0,grey panelling,36485,36500,sparse,CORRECT,3090615,0.845,34f93da76716,False
meta-llama/Llama-3.2-3B,semantic,16,49152,70,5200,5200,0.105736,0,grey panelling,36485,36500,sparse,CORRECT,3090615,0.876,34f93da76716,False
meta-llama/Llama-3.2-3B,semantic,16,49152,71,dense,-,-,-,navy awning,27451,27466,dense,CORRECT,3492214,,6a23e6c6d19e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,71,1300,1300,0.026442,0,navy awning,27451,27466,sparse,CORRECT,3492214,0.743,6a23e6c6d19e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,71,2000,2000,0.040674,0,navy awning,27451,27466,sparse,CORRECT,3492214,0.799,6a23e6c6d19e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,71,2600,2600,0.052873,0,navy awning,27451,27466,sparse,CORRECT,3492214,0.839,6a23e6c6d19e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,71,3500,3500,0.071172,0,navy awning,27451,27466,sparse,CORRECT,3492214,0.874,6a23e6c6d19e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,71,5200,5200,0.105736,0,navy awning,27451,27466,sparse,CORRECT,3492214,0.915,6a23e6c6d19e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,72,dense,-,-,-,violet cabinet,28730,28744,dense,WRONG_NEEDLE,4217865,,8d6c470b64d4,False
meta-llama/Llama-3.2-3B,semantic,16,49152,72,1300,1300,0.026443,0,violet cabinet,28730,28744,sparse,WRONG_NEEDLE,4217865,0.786,8d6c470b64d4,False
meta-llama/Llama-3.2-3B,semantic,16,49152,72,2000,2000,0.040675,0,violet cabinet,28730,28744,sparse,WRONG_NEEDLE,4217865,0.845,8d6c470b64d4,False
meta-llama/Llama-3.2-3B,semantic,16,49152,72,2600,2600,0.052875,0,violet cabinet,28730,28744,sparse,WRONG_NEEDLE,4217865,0.875,8d6c470b64d4,False
meta-llama/Llama-3.2-3B,semantic,16,49152,72,3500,3500,0.071174,0,violet cabinet,28730,28744,sparse,WRONG_NEEDLE,4217865,0.905,8d6c470b64d4,False
meta-llama/Llama-3.2-3B,semantic,16,49152,72,5200,5200,0.105740,0,violet cabinet,28730,28744,sparse,WRONG_NEEDLE,4217865,0.951,8d6c470b64d4,False
meta-llama/Llama-3.2-3B,semantic,16,49152,73,dense,-,-,-,teal lantern,46564,46578,dense,CORRECT,1051409,,a37079ae927b,False
meta-llama/Llama-3.2-3B,semantic,16,49152,73,1300,1300,0.026443,0,teal lantern,46564,46578,sparse,CORRECT,1051409,0.754,a37079ae927b,False
meta-llama/Llama-3.2-3B,semantic,16,49152,73,2000,2000,0.040675,0,teal lantern,46564,46578,sparse,CORRECT,1051409,0.802,a37079ae927b,False
meta-llama/Llama-3.2-3B,semantic,16,49152,73,2600,2600,0.052875,0,teal lantern,46564,46578,sparse,CORRECT,1051409,0.830,a37079ae927b,False
meta-llama/Llama-3.2-3B,semantic,16,49152,73,3500,3500,0.071174,0,teal lantern,46564,46578,sparse,CORRECT,1051409,0.856,a37079ae927b,False
meta-llama/Llama-3.2-3B,semantic,16,49152,73,5200,5200,0.105740,0,teal lantern,46564,46578,sparse,CORRECT,1051409,0.899,a37079ae927b,False
meta-llama/Llama-3.2-3B,semantic,16,49152,74,dense,-,-,-,scarlet ledge,1038,1053,dense,WRONG_NEEDLE,3025961,,d28127bfe33a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,74,1300,1300,0.026442,0,scarlet ledge,1038,1053,sparse,WRONG_NEEDLE,3025961,0.726,d28127bfe33a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,74,2000,2000,0.040674,0,scarlet ledge,1038,1053,sparse,CORRECT,2554208,0.772,d28127bfe33a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,74,2600,2600,0.052873,0,scarlet ledge,1038,1053,sparse,CORRECT,2554208,0.798,d28127bfe33a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,74,3500,3500,0.071172,0,scarlet ledge,1038,1053,sparse,CORRECT,2554208,0.832,d28127bfe33a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,74,5200,5200,0.105736,0,scarlet ledge,1038,1053,sparse,CORRECT,2554208,0.871,d28127bfe33a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,75,dense,-,-,-,olive shutter,1308,1322,dense,CORRECT,4633940,,58b89c490171,False
meta-llama/Llama-3.2-3B,semantic,16,49152,75,1300,1300,0.026443,0,olive shutter,1308,1322,sparse,CORRECT,4633940,0.671,58b89c490171,False
meta-llama/Llama-3.2-3B,semantic,16,49152,75,2000,2000,0.040675,0,olive shutter,1308,1322,sparse,CORRECT,4633940,0.707,58b89c490171,False
meta-llama/Llama-3.2-3B,semantic,16,49152,75,2600,2600,0.052875,0,olive shutter,1308,1322,sparse,CORRECT,4633940,0.726,58b89c490171,False
meta-llama/Llama-3.2-3B,semantic,16,49152,75,3500,3500,0.071174,0,olive shutter,1308,1322,sparse,CORRECT,4633940,0.754,58b89c490171,False
meta-llama/Llama-3.2-3B,semantic,16,49152,75,5200,5200,0.105740,0,olive shutter,1308,1322,sparse,CORRECT,4633940,0.789,58b89c490171,False
meta-llama/Llama-3.2-3B,semantic,16,49152,76,dense,-,-,-,ivory mirror,44368,44382,dense,CORRECT,7559373,,a1d005f73d0f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,76,1300,1300,0.026443,0,ivory mirror,44368,44382,sparse,CORRECT,7559373,0.792,a1d005f73d0f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,76,2000,2000,0.040675,0,ivory mirror,44368,44382,sparse,CORRECT,7559373,0.859,a1d005f73d0f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,76,2600,2600,0.052875,0,ivory mirror,44368,44382,sparse,CORRECT,7559373,0.887,a1d005f73d0f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,76,3500,3500,0.071174,0,ivory mirror,44368,44382,sparse,CORRECT,7559373,0.906,a1d005f73d0f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,76,5200,5200,0.105740,0,ivory mirror,44368,44382,sparse,CORRECT,7559373,0.946,a1d005f73d0f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,77,dense,-,-,-,maroon fountain,42385,42400,dense,CORRECT,4759005,,efa7268e3d5a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,77,1300,1300,0.026442,0,maroon fountain,42385,42400,sparse,CORRECT,4759005,0.882,efa7268e3d5a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,77,2000,2000,0.040674,0,maroon fountain,42385,42400,sparse,CORRECT,4759005,0.927,efa7268e3d5a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,77,2600,2600,0.052873,0,maroon fountain,42385,42400,sparse,CORRECT,4759005,0.943,efa7268e3d5a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,77,3500,3500,0.071172,0,maroon fountain,42385,42400,sparse,CORRECT,4759005,0.964,efa7268e3d5a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,77,5200,5200,0.105736,0,maroon fountain,42385,42400,sparse,CORRECT,4759005,0.978,efa7268e3d5a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,78,dense,-,-,-,crimson wall,42862,42876,dense,CORRECT,5736833,,203e8af02170,False
meta-llama/Llama-3.2-3B,semantic,16,49152,78,1300,1300,0.026443,0,crimson wall,42862,42876,sparse,CORRECT,5736833,0.882,203e8af02170,False
meta-llama/Llama-3.2-3B,semantic,16,49152,78,2000,2000,0.040675,0,crimson wall,42862,42876,sparse,CORRECT,5736833,0.914,203e8af02170,False
meta-llama/Llama-3.2-3B,semantic,16,49152,78,2600,2600,0.052875,0,crimson wall,42862,42876,sparse,CORRECT,5736833,0.939,203e8af02170,False
meta-llama/Llama-3.2-3B,semantic,16,49152,78,3500,3500,0.071174,0,crimson wall,42862,42876,sparse,CORRECT,5736833,0.961,203e8af02170,False
meta-llama/Llama-3.2-3B,semantic,16,49152,78,5200,5200,0.105740,0,crimson wall,42862,42876,sparse,CORRECT,5736833,0.987,203e8af02170,False
meta-llama/Llama-3.2-3B,semantic,16,49152,79,dense,-,-,-,crimson cabinet,8603,8617,dense,CORRECT,7905558,,e0dd63afcd4a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,79,1300,1300,0.026443,0,crimson cabinet,8603,8617,sparse,CORRECT,7905558,0.801,e0dd63afcd4a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,79,2000,2000,0.040675,0,crimson cabinet,8603,8617,sparse,CORRECT,7905558,0.838,e0dd63afcd4a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,79,2600,2600,0.052875,0,crimson cabinet,8603,8617,sparse,CORRECT,7905558,0.866,e0dd63afcd4a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,79,3500,3500,0.071174,0,crimson cabinet,8603,8617,sparse,CORRECT,7905558,0.893,e0dd63afcd4a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,79,5200,5200,0.105740,0,crimson cabinet,8603,8617,sparse,CORRECT,7905558,0.918,e0dd63afcd4a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,80,dense,-,-,-,white banister,5883,5898,dense,CORRECT,2913421,,e7203c5a24b1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,80,1300,1300,0.026442,0,white banister,5883,5898,sparse,CORRECT,2913421,0.698,e7203c5a24b1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,80,2000,2000,0.040674,0,white banister,5883,5898,sparse,CORRECT,2913421,0.754,e7203c5a24b1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,80,2600,2600,0.052873,0,white banister,5883,5898,sparse,CORRECT,2913421,0.772,e7203c5a24b1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,80,3500,3500,0.071172,0,white banister,5883,5898,sparse,CORRECT,2913421,0.815,e7203c5a24b1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,80,5200,5200,0.105736,0,white banister,5883,5898,sparse,CORRECT,2913421,0.848,e7203c5a24b1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,81,dense,-,-,-,amber wall,14817,14831,dense,CORRECT,4305400,,9f0d3e52f857,False
meta-llama/Llama-3.2-3B,semantic,16,49152,81,1300,1300,0.026443,0,amber wall,14817,14831,sparse,CORRECT,4305400,0.558,9f0d3e52f857,False
meta-llama/Llama-3.2-3B,semantic,16,49152,81,2000,2000,0.040675,0,amber wall,14817,14831,sparse,CORRECT,4305400,0.594,9f0d3e52f857,False
meta-llama/Llama-3.2-3B,semantic,16,49152,81,2600,2600,0.052875,0,amber wall,14817,14831,sparse,CORRECT,4305400,0.619,9f0d3e52f857,False
meta-llama/Llama-3.2-3B,semantic,16,49152,81,3500,3500,0.071174,0,amber wall,14817,14831,sparse,CORRECT,4305400,0.658,9f0d3e52f857,False
meta-llama/Llama-3.2-3B,semantic,16,49152,81,5200,5200,0.105740,0,amber wall,14817,14831,sparse,CORRECT,4305400,0.717,9f0d3e52f857,False
meta-llama/Llama-3.2-3B,semantic,16,49152,82,dense,-,-,-,black panelling,17730,17745,dense,CORRECT,2710281,,1aec9b6948e8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,82,1300,1300,0.026442,0,black panelling,17730,17745,sparse,CORRECT,2710281,0.719,1aec9b6948e8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,82,2000,2000,0.040674,0,black panelling,17730,17745,sparse,CORRECT,2710281,0.757,1aec9b6948e8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,82,2600,2600,0.052873,0,black panelling,17730,17745,sparse,CORRECT,2710281,0.787,1aec9b6948e8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,82,3500,3500,0.071172,0,black panelling,17730,17745,sparse,CORRECT,2710281,0.821,1aec9b6948e8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,82,5200,5200,0.105736,0,black panelling,17730,17745,sparse,CORRECT,2710281,0.865,1aec9b6948e8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,83,dense,-,-,-,copper shutter,17217,17231,dense,WRONG_NEEDLE,4576690,,5d349322c443,False
meta-llama/Llama-3.2-3B,semantic,16,49152,83,1300,1300,0.026443,0,copper shutter,17217,17231,sparse,WRONG_NEEDLE,4576690,0.641,5d349322c443,False
meta-llama/Llama-3.2-3B,semantic,16,49152,83,2000,2000,0.040675,0,copper shutter,17217,17231,sparse,WRONG_NEEDLE,4576690,0.701,5d349322c443,False
meta-llama/Llama-3.2-3B,semantic,16,49152,83,2600,2600,0.052875,0,copper shutter,17217,17231,sparse,WRONG_NEEDLE,4576690,0.737,5d349322c443,False
meta-llama/Llama-3.2-3B,semantic,16,49152,83,3500,3500,0.071174,0,copper shutter,17217,17231,sparse,WRONG_NEEDLE,4576690,0.783,5d349322c443,False
meta-llama/Llama-3.2-3B,semantic,16,49152,83,5200,5200,0.105740,0,copper shutter,17217,17231,sparse,WRONG_NEEDLE,4576690,0.818,5d349322c443,False
meta-llama/Llama-3.2-3B,semantic,16,49152,84,dense,-,-,-,black mural,13495,13509,dense,CORRECT,6689809,,dd7e060975c3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,84,1300,1300,0.026443,0,black mural,13495,13509,sparse,CORRECT,6689809,0.591,dd7e060975c3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,84,2000,2000,0.040675,0,black mural,13495,13509,sparse,CORRECT,6689809,0.653,dd7e060975c3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,84,2600,2600,0.052875,0,black mural,13495,13509,sparse,CORRECT,6689809,0.692,dd7e060975c3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,84,3500,3500,0.071174,0,black mural,13495,13509,sparse,CORRECT,6689809,0.734,dd7e060975c3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,84,5200,5200,0.105740,0,black mural,13495,13509,sparse,CORRECT,6689809,0.795,dd7e060975c3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,85,dense,-,-,-,bronze carpet,32004,32018,dense,CORRECT,8998478,,7b8d554c1185,False
meta-llama/Llama-3.2-3B,semantic,16,49152,85,1300,1300,0.026443,0,bronze carpet,32004,32018,sparse,CORRECT,8998478,0.768,7b8d554c1185,False
meta-llama/Llama-3.2-3B,semantic,16,49152,85,2000,2000,0.040675,0,bronze carpet,32004,32018,sparse,CORRECT,8998478,0.824,7b8d554c1185,False
meta-llama/Llama-3.2-3B,semantic,16,49152,85,2600,2600,0.052875,0,bronze carpet,32004,32018,sparse,CORRECT,8998478,0.850,7b8d554c1185,False
meta-llama/Llama-3.2-3B,semantic,16,49152,85,3500,3500,0.071174,0,bronze carpet,32004,32018,sparse,CORRECT,8998478,0.887,7b8d554c1185,False
meta-llama/Llama-3.2-3B,semantic,16,49152,85,5200,5200,0.105740,0,bronze carpet,32004,32018,sparse,CORRECT,8998478,0.930,7b8d554c1185,False
meta-llama/Llama-3.2-3B,semantic,16,49152,86,dense,-,-,-,red lantern,6308,6322,dense,CORRECT,7352761,,b0a1cc08cac3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,86,1300,1300,0.026443,0,red lantern,6308,6322,sparse,CORRECT,7352761,0.714,b0a1cc08cac3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,86,2000,2000,0.040675,0,red lantern,6308,6322,sparse,CORRECT,7352761,0.749,b0a1cc08cac3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,86,2600,2600,0.052875,0,red lantern,6308,6322,sparse,CORRECT,7352761,0.774,b0a1cc08cac3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,86,3500,3500,0.071174,0,red lantern,6308,6322,sparse,CORRECT,7352761,0.801,b0a1cc08cac3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,86,5200,5200,0.105740,0,red lantern,6308,6322,sparse,CORRECT,7352761,0.832,b0a1cc08cac3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,87,dense,-,-,-,red door,45187,45201,dense,CORRECT,7433748,,e35292cdcdc3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,87,1300,1300,0.026443,0,red door,45187,45201,sparse,CORRECT,7433748,0.838,e35292cdcdc3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,87,2000,2000,0.040675,0,red door,45187,45201,sparse,CORRECT,7433748,0.885,e35292cdcdc3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,87,2600,2600,0.052875,0,red door,45187,45201,sparse,CORRECT,7433748,0.921,e35292cdcdc3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,87,3500,3500,0.071174,0,red door,45187,45201,sparse,CORRECT,7433748,0.945,e35292cdcdc3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,87,5200,5200,0.105740,0,red door,45187,45201,sparse,CORRECT,7433748,0.970,e35292cdcdc3,False
meta-llama/Llama-3.2-3B,semantic,16,49152,88,dense,-,-,-,blue gate,18816,18830,dense,CORRECT,8302930,,33ef9c132bd4,False
meta-llama/Llama-3.2-3B,semantic,16,49152,88,1300,1300,0.026443,0,blue gate,18816,18830,sparse,CORRECT,8302930,0.731,33ef9c132bd4,False
meta-llama/Llama-3.2-3B,semantic,16,49152,88,2000,2000,0.040675,0,blue gate,18816,18830,sparse,CORRECT,8302930,0.780,33ef9c132bd4,False
meta-llama/Llama-3.2-3B,semantic,16,49152,88,2600,2600,0.052875,0,blue gate,18816,18830,sparse,CORRECT,8302930,0.808,33ef9c132bd4,False
meta-llama/Llama-3.2-3B,semantic,16,49152,88,3500,3500,0.071174,0,blue gate,18816,18830,sparse,CORRECT,8302930,0.839,33ef9c132bd4,False
meta-llama/Llama-3.2-3B,semantic,16,49152,88,5200,5200,0.105740,0,blue gate,18816,18830,sparse,CORRECT,8302930,0.872,33ef9c132bd4,False
meta-llama/Llama-3.2-3B,semantic,16,49152,89,dense,-,-,-,bronze mirror,12639,12653,dense,CORRECT,1166388,,6eb4764f86a2,False
meta-llama/Llama-3.2-3B,semantic,16,49152,89,1300,1300,0.026443,0,bronze mirror,12639,12653,sparse,CORRECT,1166388,0.573,6eb4764f86a2,False
meta-llama/Llama-3.2-3B,semantic,16,49152,89,2000,2000,0.040675,0,bronze mirror,12639,12653,sparse,CORRECT,1166388,0.624,6eb4764f86a2,False
meta-llama/Llama-3.2-3B,semantic,16,49152,89,2600,2600,0.052875,0,bronze mirror,12639,12653,sparse,CORRECT,1166388,0.646,6eb4764f86a2,False
meta-llama/Llama-3.2-3B,semantic,16,49152,89,3500,3500,0.071174,0,bronze mirror,12639,12653,sparse,CORRECT,1166388,0.671,6eb4764f86a2,False
meta-llama/Llama-3.2-3B,semantic,16,49152,89,5200,5200,0.105740,0,bronze mirror,12639,12653,sparse,CORRECT,1166388,0.716,6eb4764f86a2,False
meta-llama/Llama-3.2-3B,semantic,16,49152,90,dense,-,-,-,copper shutter,15267,15281,dense,CORRECT,5140859,,92f3f1f5673c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,90,1300,1300,0.026443,0,copper shutter,15267,15281,sparse,CORRECT,5140859,0.558,92f3f1f5673c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,90,2000,2000,0.040675,0,copper shutter,15267,15281,sparse,CORRECT,5140859,0.604,92f3f1f5673c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,90,2600,2600,0.052875,0,copper shutter,15267,15281,sparse,CORRECT,5140859,0.641,92f3f1f5673c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,90,3500,3500,0.071174,0,copper shutter,15267,15281,sparse,CORRECT,5140859,0.679,92f3f1f5673c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,90,5200,5200,0.105740,0,copper shutter,15267,15281,sparse,CORRECT,5140859,0.723,92f3f1f5673c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,91,dense,-,-,-,olive gate,38991,39005,dense,CORRECT,2992706,,f0b47493cf68,False
meta-llama/Llama-3.2-3B,semantic,16,49152,91,1300,1300,0.026443,0,olive gate,38991,39005,sparse,CORRECT,2992706,0.784,f0b47493cf68,False
meta-llama/Llama-3.2-3B,semantic,16,49152,91,2000,2000,0.040675,0,olive gate,38991,39005,sparse,CORRECT,2992706,0.821,f0b47493cf68,False
meta-llama/Llama-3.2-3B,semantic,16,49152,91,2600,2600,0.052875,0,olive gate,38991,39005,sparse,CORRECT,2992706,0.841,f0b47493cf68,False
meta-llama/Llama-3.2-3B,semantic,16,49152,91,3500,3500,0.071174,0,olive gate,38991,39005,sparse,CORRECT,2992706,0.860,f0b47493cf68,False
meta-llama/Llama-3.2-3B,semantic,16,49152,91,5200,5200,0.105740,0,olive gate,38991,39005,sparse,CORRECT,2992706,0.914,f0b47493cf68,False
meta-llama/Llama-3.2-3B,semantic,16,49152,92,dense,-,-,-,grey banister,9519,9534,dense,CORRECT,8898964,,4dd3222e4f88,False
meta-llama/Llama-3.2-3B,semantic,16,49152,92,1300,1300,0.026442,0,grey banister,9519,9534,sparse,CORRECT,8898964,0.561,4dd3222e4f88,False
meta-llama/Llama-3.2-3B,semantic,16,49152,92,2000,2000,0.040674,0,grey banister,9519,9534,sparse,CORRECT,8898964,0.600,4dd3222e4f88,False
meta-llama/Llama-3.2-3B,semantic,16,49152,92,2600,2600,0.052873,0,grey banister,9519,9534,sparse,CORRECT,8898964,0.624,4dd3222e4f88,False
meta-llama/Llama-3.2-3B,semantic,16,49152,92,3500,3500,0.071172,0,grey banister,9519,9534,sparse,CORRECT,8898964,0.652,4dd3222e4f88,False
meta-llama/Llama-3.2-3B,semantic,16,49152,92,5200,5200,0.105736,0,grey banister,9519,9534,sparse,CORRECT,8898964,0.699,4dd3222e4f88,False
meta-llama/Llama-3.2-3B,semantic,16,49152,93,dense,-,-,-,white safe,27072,27086,dense,CORRECT,4756071,,25cb114341ee,False
meta-llama/Llama-3.2-3B,semantic,16,49152,93,1300,1300,0.026443,0,white safe,27072,27086,sparse,CORRECT,4756071,0.534,25cb114341ee,False
meta-llama/Llama-3.2-3B,semantic,16,49152,93,2000,2000,0.040675,0,white safe,27072,27086,sparse,CORRECT,4756071,0.600,25cb114341ee,False
meta-llama/Llama-3.2-3B,semantic,16,49152,93,2600,2600,0.052875,0,white safe,27072,27086,sparse,CORRECT,4756071,0.631,25cb114341ee,False
meta-llama/Llama-3.2-3B,semantic,16,49152,93,3500,3500,0.071174,0,white safe,27072,27086,sparse,CORRECT,4756071,0.671,25cb114341ee,False
meta-llama/Llama-3.2-3B,semantic,16,49152,93,5200,5200,0.105740,0,white safe,27072,27086,sparse,CORRECT,4756071,0.729,25cb114341ee,False
meta-llama/Llama-3.2-3B,semantic,16,49152,94,dense,-,-,-,green shutter,19020,19034,dense,CORRECT,5376432,,daa5fda67deb,False
meta-llama/Llama-3.2-3B,semantic,16,49152,94,1300,1300,0.026443,0,green shutter,19020,19034,sparse,CORRECT,5376432,0.634,daa5fda67deb,False
meta-llama/Llama-3.2-3B,semantic,16,49152,94,2000,2000,0.040675,0,green shutter,19020,19034,sparse,CORRECT,5376432,0.670,daa5fda67deb,False
meta-llama/Llama-3.2-3B,semantic,16,49152,94,2600,2600,0.052875,0,green shutter,19020,19034,sparse,CORRECT,5376432,0.704,daa5fda67deb,False
meta-llama/Llama-3.2-3B,semantic,16,49152,94,3500,3500,0.071174,0,green shutter,19020,19034,sparse,CORRECT,5376432,0.743,daa5fda67deb,False
meta-llama/Llama-3.2-3B,semantic,16,49152,94,5200,5200,0.105740,0,green shutter,19020,19034,sparse,CORRECT,5376432,0.801,daa5fda67deb,False
meta-llama/Llama-3.2-3B,semantic,16,49152,95,dense,-,-,-,blue cabinet,42089,42103,dense,CORRECT,6340867,,2eefa86ca02d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,95,1300,1300,0.026443,0,blue cabinet,42089,42103,sparse,OTHER_CODE,6340866,0.787,2eefa86ca02d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,95,2000,2000,0.040675,0,blue cabinet,42089,42103,sparse,OTHER_CODE,6340866,0.835,2eefa86ca02d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,95,2600,2600,0.052875,0,blue cabinet,42089,42103,sparse,OTHER_CODE,6340866,0.871,2eefa86ca02d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,95,3500,3500,0.071174,0,blue cabinet,42089,42103,sparse,OTHER_CODE,6340866,0.912,2eefa86ca02d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,95,5200,5200,0.105740,0,blue cabinet,42089,42103,sparse,OTHER_CODE,6340866,0.946,2eefa86ca02d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,96,dense,-,-,-,green wall,31213,31227,dense,CORRECT,5980159,,3bf0aac09128,False
meta-llama/Llama-3.2-3B,semantic,16,49152,96,1300,1300,0.026443,0,green wall,31213,31227,sparse,CORRECT,5980159,0.664,3bf0aac09128,False
meta-llama/Llama-3.2-3B,semantic,16,49152,96,2000,2000,0.040675,0,green wall,31213,31227,sparse,CORRECT,5980159,0.723,3bf0aac09128,False
meta-llama/Llama-3.2-3B,semantic,16,49152,96,2600,2600,0.052875,0,green wall,31213,31227,sparse,CORRECT,5980159,0.760,3bf0aac09128,False
meta-llama/Llama-3.2-3B,semantic,16,49152,96,3500,3500,0.071174,0,green wall,31213,31227,sparse,CORRECT,5980159,0.795,3bf0aac09128,False
meta-llama/Llama-3.2-3B,semantic,16,49152,96,5200,5200,0.105740,0,green wall,31213,31227,sparse,CORRECT,5980159,0.853,3bf0aac09128,False
meta-llama/Llama-3.2-3B,semantic,16,49152,97,dense,-,-,-,grey gate,23825,23839,dense,CORRECT,3371349,,3eab69376192,False
meta-llama/Llama-3.2-3B,semantic,16,49152,97,1300,1300,0.026443,0,grey gate,23825,23839,sparse,CORRECT,3371349,0.646,3eab69376192,False
meta-llama/Llama-3.2-3B,semantic,16,49152,97,2000,2000,0.040675,0,grey gate,23825,23839,sparse,CORRECT,3371349,0.682,3eab69376192,False
meta-llama/Llama-3.2-3B,semantic,16,49152,97,2600,2600,0.052875,0,grey gate,23825,23839,sparse,CORRECT,3371349,0.710,3eab69376192,False
meta-llama/Llama-3.2-3B,semantic,16,49152,97,3500,3500,0.071174,0,grey gate,23825,23839,sparse,CORRECT,3371349,0.765,3eab69376192,False
meta-llama/Llama-3.2-3B,semantic,16,49152,97,5200,5200,0.105740,0,grey gate,23825,23839,sparse,CORRECT,3371349,0.813,3eab69376192,False
